# LAMMPS data file written by OVITO Pro 3.12.0

207646 atoms
2 atom types

-0.5700146739 135.5540146738 xlo xhi
-0.5700146739 135.5540146738 ylo yhi
-0.5700146739 135.5540146738 zlo zhi

Atoms  # atomic

219 1 0.898158 2.41332 0.189293
196 1 2.23465 0.897771 1.6503
411 1 1.06589 2.32378 3.04591
1965 1 27.1333 2.03841 26.1929
2009 1 21.4334 8.20157 26.0758
1908 1 31.6292 18.0967 24.6886
221 1 3.65509 2.39732 0.529244
198 1 5.4101 1.1198 1.54976
413 1 3.79335 2.19775 3.20374
2035 1 24.4812 11.1091 26.3445
194 1 -0.444622 0.894414 1.62004
1849 1 -0.28843 6.70533 25.0344
223 1 7.08136 2.43877 0.299655
415 2 6.79468 2.34627 3.22928
225 2 9.98261 2.27592 0.149524
200 2 8.36325 1.016 1.72238
417 2 9.66984 2.26494 3.36948
1298 1 -0.431111 18.351 16.182
54489 1 33.235 -0.441564 20.5328
227 1 12.7193 2.37851 0.171206
202 1 11.3293 0.842033 1.64861
204 1 13.9389 0.792916 1.78924
419 1 12.4736 2.3782 2.98597
266 1 -0.413696 9.63531 1.7971
229 1 15.7686 2.25061 0.367875
206 2 16.8324 0.721544 1.88438
2111 1 30.2411 19.6989 26.1068
231 2 18.5558 2.11431 0.49755
423 2 18.5716 2.03974 3.2873
208 2 20.1048 0.910031 1.96183
233 2 21.2252 2.25896 0.56635
425 1 21.3518 2.366 3.28795
746 1 -0.441753 21.0684 7.63926
235 1 24.3701 2.24209 0.410465
210 2 22.9756 0.780186 1.74144
427 1 24.392 2.3213 3.22024
1226 1 -0.357256 9.62299 16.1378
212 2 25.8375 0.946601 1.81617
237 2 27.2613 2.45669 0.20579
214 2 28.6174 1.01755 1.8828
1917 1 22.9939 20.9966 24.8289
53224 2 32.9632 2.3111 0.396932
239 2 30.1005 2.14769 0.150367
216 2 31.4266 0.856953 1.84842
53408 1 33.1547 2.07212 3.3229
431 1 30.108 2.18308 3.29778
243 1 0.938588 5.15811 0.45522
220 1 2.3189 3.85452 1.77001
244 1 2.56529 6.80859 1.77085
435 1 0.874763 5.30509 3.13898
722 1 -0.415593 18.428 7.44745
1931 1 12.5558 -0.479935 26.2109
245 1 3.93644 5.05453 0.370707
222 1 5.53814 3.68527 1.59414
246 1 5.15228 6.72613 1.63662
437 2 3.85852 5.17183 3.03484
439 2 6.58028 5.26317 3.22452
247 2 6.63061 5.21425 0.420812
249 1 9.87683 5.34778 0.0968107
224 2 8.48137 3.85751 1.84925
248 2 8.50913 6.63252 1.83266
251 1 12.6416 5.26797 0.178505
226 1 11.2343 3.63285 1.47086
228 1 14.2182 3.60713 1.71544
250 1 11.2921 6.73696 1.66043
252 1 13.9031 6.62682 1.85743
443 1 12.746 5.0138 2.93012
253 1 15.6189 5.07417 0.3192
230 1 16.9533 3.43381 1.78964
254 1 17.0219 6.48656 1.54993
255 1 18.4801 5.15627 0.202457
232 2 19.7017 3.84464 1.80606
257 2 21.3837 4.95094 0.279007
256 1 20.0306 6.65831 1.85871
447 1 18.3061 5.27123 3.32287
449 1 21.3446 5.1849 3.06292
259 1 24.3325 5.07987 0.286467
234 1 22.8716 3.55503 1.82379
