# LAMMPS data file written by OVITO Pro 3.12.0

207646 atoms
2 atom types

-0.8020130468 135.7860130468 xlo xhi
-0.8020130468 135.7860130468 ylo yhi
-0.8020130468 135.7860130468 zlo zhi

Atoms  # atomic

2 1 0.7842246767 0.6183931542 0.483848485
219 2 1.9553304124 2.1293435576 1.9818148306
11 1 13.8753264732 -0.8420549193 -1.0394849889
1173 1 28.4614251917 -0.7507843417 16.7494117182
4 1 3.6560152429 0.9168789676 0.5667901979
6 1 6.4736759744 0.9195970693 0.4961291144
221 1 4.9787883228 2.2637734929 1.9643452221
579 1 1.9847104968 -0.8597821329 8.0004979064
1801 2 -0.5802173124 16.5934281924 25.1581803686
8 2 9.481754073 0.723306417 0.3325417332
223 2 8.0678904385 2.2429301601 2.1269805848
49 2 -0.7533415427 4.9970091655 -0.8199746454
217 1 -0.9785298505 2.1469907306 2.2907906045
10 2 12.1346759862 0.3629598866 0.3398601196
225 1 10.8860565457 2.0365729703 1.9864997999
227 2 13.8863901033 2.0661579368 1.9441028766
1357 1 16.4688599126 -0.9958874569 19.5524711897
841 1 -0.7821347084 7.5698085426 10.6376575614
12 1 15.2270015794 0.5492427342 0.5723356718
229 1 16.669644311 1.9926872375 1.8576289973
1705 1 -0.6113921634 19.6305995406 22.2888757045
14 2 18.4253467984 0.6479644618 0.6308363234
16 2 21.2042301893 0.77471815 0.5292694672
231 1 19.6079259283 2.0861271062 2.1410764691
1129 1 -0.623648207 19.5414075596 13.7839490837
18 2 23.741352774 0.5158141807 0.7238800867
233 1 22.5105580708 2.0374471337 2.0372422516
235 2 25.327686109 1.9363037004 2.0706243652
1681 1 -0.6965136847 16.6580343288 22.5320023909
20 1 26.903365578 0.6874110838 0.5508572047
237 2 28.1894784317 2.0489478455 2.0713209641
22 1 29.7595577917 0.5459509628 0.5808177882
24 1 32.6367845613 0.43635956 0.4402372941
239 1 31.237576822 1.6546591905 2.0636856935
216 1 32.5929398049 0.3922443594 3.3612856002
1551 1 19.6247262555 -0.6875266024 22.354301369
131 2 13.7683780487 13.6331559029 -0.8205595153
26 1 0.6713893083 3.5243580445 0.6094602973
243 1 1.9934111541 4.9016843821 2.0830402168
50 2 0.6988981368 6.6209178665 0.5675687497
817 1 -0.7830103742 4.8326391349 10.6975514109
1728 1 32.6635558144 20.7508945307 23.8877751379
28 1 3.483012849 3.5877485474 0.4480842762
52 1 3.8294547184 6.4989993944 0.5641677078
54 2 6.444432478 6.151314574 0.5059470617
245 1 4.9109313914 4.9471955123 1.8726127038
30 2 6.4478608374 3.4986658368 0.4482154007
32 2 9.2910635298 3.5894968742 0.4696829408
56 1 9.3522413067 6.3696641925 0.4306979864
247 2 7.9852683415 5.0018716992 2.0340734094
249 1 10.8761129374 5.0099303927 1.9633617883
34 1 12.4207732657 3.4475272799 0.546666684
251 1 13.8861169272 5.0733072368 2.1013020359
58 2 12.3840857219 6.416199733 0.5108642306
1365 1 28.1986298295 -0.7476842033 19.7171963492
1561 2 -0.9700531976 2.2126622535 22.2739876096
36 1 15.2293235758 3.6256380659 0.686495944
253 1 16.8937852618 4.8106348039 1.9726361153
60 2 15.1061211763 6.4362508552 0.7678204547
38 1 18.2136353579 3.4581401695 0.5552949496
62 1 18.0790961522 6.5997330636 0.6824392796
40 2 21.092910948 3.8015361259 0.5825387973
64 1 21.2357820233 6.4621616038 0.6533187125
255 1 19.5830669076 5.0154622078 2.0777542602
42 1 23.945961637 3.3483097377 0.3818418153
66 1 23.8825847929 6.4220183829 0.5111141867
257 1 22.5380122641 4.840520264 2.2514395942
259 1 25.1714294072 4.5706086656 2.0769757084
313 1 -1.0055742797 13.617721456 2.1788703759
44 1 26.7174692745 3.4852938691 0.4400979743
261 1 27.9978454311 4.7986833516 1.9036318445
68 1 26.7341330137 6.2521028784 0.767383373
70 1 29.588412995 6.4407172837 0.5270594729
46 2 29.8794820786 3.4012102802 0.7040475053
48 2 32.6370577374 3.2012590688 0.5800802129
263 2 31.2995877859 4.9754009397 2.1284420767
72 1 32.5213676793 6.4250233195 0.6111949652
99 1 2.1378529917 10.5339052968 -0.9005887618
74 2 0.936711549 9.3549730672 1.0371037482
267 1 2.2617519901 7.6585634419 2.0267932676
76 2 3.6782107971 9.3513671433 0.7003596286
78 1 6.573275963 9.2072257994 0.5828119734
269 1 5.3866265099 8.0281023465 2.0912081807
481 1 -0.959143912 10.8125585289 5.1512307057
80 1 9.2925796569 9.2320438437 0.5392800036
271 1 7.8685128968 7.7417592086 2.1181023631
273 1 10.7637283095 7.7072843908 1.9258137399
82 2 12.2268182686 9.3326272661 0.5904062676
275 1 13.738328683 7.8976880992 2.0947731282
1557 2 28.2087373434 -0.9957481371 22.5201192326
649 1 -0.7267291415 7.8683763088 7.9438275344
1609 1 -0.9172747648 7.6742164297 22.2093814733
84 1 15.15706851 9.3126854143 0.5659296934
277 1 16.7612948765 7.9334331856 1.8174174824
86 2 18.2674510402 9.6099419355 0.4781869113
67 1 25.4298539525 4.9084181717 -0.8863781436
88 1 21.0177875336 9.5863395246 0.7551860623
279 1 19.5319829858 7.8708758697 2.0790655052
303 2 19.9209856841 10.974401681 2.1866968698
90 1 23.9578447953 9.3409318181 0.5272766479
281 1 22.5488027181 7.9686865552 1.9727453857
283 2 25.3416180877 7.8332048921 2.0699960603
207 1 19.6799078181 -0.9962261952 2.1314470132
1157 1 5.0515487643 -0.6541551426 16.5870085552
92 1 26.9380589366 9.354016951 0.6956610005
285 1 28.1668048194 7.7443407223 1.9942989762
94 1 29.6019352095 9.2306233282 0.6727551886
96 1 32.6593215856 9.2175381953 0.6490708248
287 2 31.0255922055 7.6898147823 1.9902559707
1824 2 30.8600475179 19.6875567475 25.3499499573
97 1 -0.6467507058 10.6216904212 -0.7115704658
98 1 0.7807280232 12.0868018831 0.7898794209
291 1 2.4643256916 10.8044588589 2.2918969675
315 1 2.048633693 13.8740971809 2.1123246896
553 2 -0.9087907362 19.1943373853 5.0996960435
1726 1 29.5067333554 20.9231320316 23.6721026447
1321 1 -0.7044946597 19.3430817457 16.7662120454
293 2 5.2614026076 10.7585652821 2.2312245663
100 1 3.3743980507 12.1948839881 0.5542336607
102 1 6.368175383 12.1758026409 0.3910942882
317 1 5.0766399847 13.6246874453 2.2434628534
1177 2 -0.7136389548 2.1366783346 16.4429081877
104 2 9.4017817837 12.2145116875 0.4992228332
295 2 7.8840975906 10.8541905592 2.0601617224
319 2 7.8174016575 13.3788289983 1.9100378229
195 2 2.0742576067 -0.5805000496 2.0605441689
297 2 10.912540964 10.9218016321 2.1647744916
299 1 13.9275030991 10.8612111838 1.9601246521
321 2 10.89205276 13.6326095508 1.9088221895
106 1 12.2378955576 12.1499601864 0.4964938044
323 2 13.6007845407 13.8036177595 1.9117178557
1009 1 -0.7106360671 5.0200788831 13.6604735081
913 1 -0.6833099934 16.7282405742 10.7011163584
83 1 13.6819178282 7.9635235278 -0.9698974873
301 1 16.4948116376 10.663431722 1.9435565245
108 2 15.4048391894 12.1881228808 0.6092554152
325 1 16.5363343975 13.7357335105 2.1247678588
110 2 18.1079162257 12.1625536024 0.6046523988
1201 1 -0.7512871222 5.0652212257 16.2839197253
112 1 21.0295341039 12.3081154618 0.7479195793
327 1 19.9825868839 13.6749518389 2.2362510057
1543 1 7.8096571164 -0.7546137236 22.307588264
307 1 25.542402486 10.7196376947 2.0267522912
305 1 22.5560418835 10.8958089308 2.3475292705
114 2 23.9545666827 12.3464966971 0.6079714878
329 1 22.6404532836 13.6813714761 1.9039186794
331 2 25.5914375874 13.8402233505 2.1599392755
407 2 31.3926042316 -0.9197554766 4.9026678158
1155 2 1.9589226775 -0.7169932836 16.5993014775
